[02:05:09 | 13-02-2025] Transaction Confirmed: https://reddio-devnet.l2scan.co/tx/0x1c2c49ae998396441501f8f30dc0126a153ab6fb0e0c9b30ae6b03ba3fe7cd81
[09:21:20 | 04-04-2025] Bridge Task successful for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC
Error:
[09:16:38 | 05-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x1f06baaf689748e7899ca03ee8bd7c013ce7310793c3df44befec7f9c67a0e43
[09:19:41 | 05-04-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:19:43 | 05-04-2025] Bridge Task successful for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC
Error:
[09:23:16 | 06-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xb3048c8e8b19af0bbcba3d1f3d1116d98b0173530ff7ad83e574bdea7d009913
[09:26:19 | 06-04-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:26:22 | 06-04-2025] Bridge Task successful for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC
Error:
[09:22:50 | 07-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x829b063a6c8ba24a1379cf3af383095719a2af6f2dba1aa35c05cd8d8da0c38d
[09:25:53 | 07-04-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:25:56 | 07-04-2025] Bridge Task successful for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC
Error:
[09:19:29 | 08-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xcff6ddf14200ef3fc998f8884fdcecee6ba26007de79e5b91cfbbf022c7f36de
[09:22:32 | 08-04-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:22:35 | 08-04-2025] Bridge Task successful for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC
Error:
[09:20:15 | 09-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x9ac45367875ee75d9c1e3b5dd96631d91114f3a49d8bb548e69dc47c47baf747
[09:23:18 | 09-04-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:23:21 | 09-04-2025] Bridge Task successful for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC
Error:
[09:19:28 | 10-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x682d9e060cf512625237beb2d5a19ff988b7bc76b3b0408928cc99779416faa7
[09:22:31 | 10-04-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:22:34 | 10-04-2025] Bridge Task successful for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC
Error:
[09:20:02 | 11-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x96483edfc6a8ed6d347c92700671a30075b84381ba0c264b7d68ed1e8d0d2656
[09:23:06 | 11-04-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:23:09 | 11-04-2025] Bridge Task successful for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC
Error:
[09:16:39 | 12-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x8cfecf3a7db55aed58cd9dd9997098f98e4d2f1cd849074354ed060e972d7e3b
[09:19:42 | 12-04-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:19:45 | 12-04-2025] Bridge Task successful for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC
Error:
[10:39:14 | 13-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x2f048f3ba11afe653f6918f1add61628bda1658fbeb1455aab4e13b531e055c8
[10:42:17 | 13-04-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[10:42:20 | 13-04-2025] Bridge Task successful for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC
Error:
[09:23:39 | 14-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xcc35d3a674fde14ea219a0ca1e445ed4ac7c7139ebe6ded1fc45ab86be118751
[09:26:42 | 14-04-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:26:45 | 14-04-2025] Bridge Task successful for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC
Error:
[09:22:51 | 15-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x00eb2b37b26fcd4c271d266b7d2ca7ccabdadd0a7dfed82f6a4bdb540eef8ec5
[09:25:54 | 15-04-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:25:57 | 15-04-2025] Bridge Task successful for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC
Error:
[09:22:16 | 16-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x41997d07421095d080bf5ab40486eaacc228b5b0ee722074e72c277657d26996
[09:25:19 | 16-04-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:25:22 | 16-04-2025] Bridge Task successful for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC
Error:
[09:21:13 | 17-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xd4e1c343273cf270b4b54b898deaedbd3d620c4760001c87790e246f7a4c78f4
[09:24:16 | 17-04-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:24:20 | 17-04-2025] Bridge Task successful for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC
Error:
[09:18:14 | 18-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xd7919db3be8bfb371e5313ea23f827eaadfdecf5e57060ab900080e07d124205
[09:21:18 | 18-04-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:21:21 | 18-04-2025] Bridge Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
Error:
[09:15:16 | 19-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x8f254bc2e2f975483e72fa6a0e888be294d7d1d2f06327e82a61f0dd8161f8c9
[09:18:19 | 19-04-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:18:22 | 19-04-2025] Bridge Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
Error:
[09:26:30 | 20-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x2ee992699d7466499c112eb5c0958869609477db6f0f5f552aac7be1cfae56b5
[09:29:33 | 20-04-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:29:36 | 20-04-2025] Bridge Task successful for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC
Error:
[09:26:03 | 21-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xa3078d42b54772176cfac6d28374bd67a6ad42633202a02ccf6dc410997bd966
[09:29:07 | 21-04-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:29:10 | 21-04-2025] Bridge Task successful for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC
Error:
[09:21:14 | 22-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xfaa9765b4ad75b363b3b3f83f3c13536081c93111196197c60805a08c32655e2
[09:24:17 | 22-04-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:24:20 | 22-04-2025] Bridge Task successful for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC
Error:
[09:22:02 | 23-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xf320bef33161a1391356b9e8134fd4d1b15e71231fdb874dad8aa99c173a5613
[09:25:05 | 23-04-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:25:09 | 23-04-2025] Bridge Task successful for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC
Error:
[09:22:50 | 24-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x804e8a71a8e87a580b8ef150ea66e334a579cb59e33c1a3406349e2e9cef4e02
[09:25:53 | 24-04-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:25:56 | 24-04-2025] Bridge Task successful for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC
Error:
[09:23:41 | 25-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xf111d994eb40ec5c7f3f0ab1a3a5f4022061d4cc29203def3c94de0c160c7118
[09:26:44 | 25-04-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:26:47 | 25-04-2025] Bridge Task successful for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC
Error:
[09:18:13 | 26-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x8240a5435d38fb6146e26c8103abad73efea8bb2a1c09311e1f41fcee5dd6193
[09:21:16 | 26-04-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:21:19 | 26-04-2025] Bridge Task successful for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC
Error:
[09:27:02 | 27-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x1387ed14b39bc7df30ceacae8a378da8e53ec454def95d9995b3890cd4e1c4fd
[09:30:05 | 27-04-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:30:08 | 27-04-2025] Bridge Task successful for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC
Error:
[09:26:38 | 28-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x3ac12933464983fc09e68403f5dbb6e8d70878f0870a9b56da64922dd0ece01a
[09:29:41 | 28-04-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:29:44 | 28-04-2025] Bridge Task successful for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC
Error:
[09:23:52 | 29-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x2f8d6dc9adcb810e77663274433bf59f8ceb53c76d358e03260e2e8919273dd4
[09:26:55 | 29-04-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:26:58 | 29-04-2025] Bridge Task successful for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC
Error:
[09:23:13 | 30-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x824bb74c2b10efc945df840ba9a7d97dbd44c1670592c038a0ce73156d6f8369
[09:26:17 | 30-04-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:26:20 | 30-04-2025] Bridge Task successful for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC
Error:
[09:40:03 | 01-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xed9f7d2d3edaca779bb5656ca1f23e6d66485736a7c0a05e4e3094af5ff5ba71
[09:43:06 | 01-05-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:43:09 | 01-05-2025] Bridge Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
Error:
[09:24:16 | 02-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x9236c41005d52c6b12002390b1dde4926ddd52d6ae8a92c40277f26332a60e6d
[09:27:19 | 02-05-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:27:22 | 02-05-2025] Bridge Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
Error:
[09:21:02 | 03-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xa22df8d1e9e94d5373ce0c203f3aa0815144385be1974c49ae6c25db4dae0792
[09:24:06 | 03-05-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:24:09 | 03-05-2025] Bridge Task successful for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC
Error:
[09:39:51 | 04-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x4ef175d74aeeae193cb1f69a25d33dc067598cb9ef9801bc2585310069f417ba
[09:42:54 | 04-05-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:42:56 | 04-05-2025] Bridge Task successful for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC
Error:
[09:28:15 | 05-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x22f6594c2a9f8109f90f626b86cf1cc072cb83457e367fdde9a36d17ba1c8cd1
[09:31:18 | 05-05-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:31:21 | 05-05-2025] Bridge Task successful for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC
Error:
[09:25:04 | 06-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x9ec9a1abdf5e6beea55dba9086ebcba6408496623753278772be63b174883aaf
[09:28:07 | 06-05-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:28:10 | 06-05-2025] Bridge Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
Error:
[09:25:51 | 07-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xc9704dde8426487b349202927f74923d0cb4548bf033d7e84a102e1d229413a7
[09:28:54 | 07-05-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:28:58 | 07-05-2025] Bridge Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
Error:
[09:26:52 | 08-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xc3e76178512ce3e6eb657e1c961340178ab35bf73e200ad5eee5a00e29d0c536
[09:29:55 | 08-05-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:29:58 | 08-05-2025] Bridge Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
Error:
[09:25:49 | 09-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x43b4c23b385c33386840db2e39f8ba1b007dcbf9212f74b084fa911d1ec80aa1
[09:28:52 | 09-05-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:28:55 | 09-05-2025] Bridge Task successful for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC
Error:
[09:20:52 | 10-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x5bf0722e3cdcf2a5d33bef5b2307fbb10c89f4ade752d6b711d68f699bc31568
[09:23:56 | 10-05-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:23:59 | 10-05-2025] Bridge Task successful for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC
Error:
[09:30:53 | 11-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xb65ba5cf6795bc3c70bdd5032c2b691ee5c086168af77557a5265a4cb2dd0610
[09:33:56 | 11-05-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:33:59 | 11-05-2025] Bridge Task successful for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC
Error:
[09:29:16 | 12-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xa2ee6cc8ebc7b0a8b4fd1bd6635f3171bb118ddc0515a3bd90f0251a4f904217
[09:32:19 | 12-05-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:32:22 | 12-05-2025] Bridge Task successful for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC
Error:
[09:27:37 | 13-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x36e8e0b1093902d3dc43831f41108e2c79e5e8ba1cbd1b34c8dc59d858ea2622
[09:30:40 | 13-05-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:30:43 | 13-05-2025] Bridge Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
Error:
[09:26:03 | 14-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x96cc9432ee321c53d23c7e8f7f2e8227379a03e112b7a59ac6fa320372aed6ae
[09:29:06 | 14-05-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:29:09 | 14-05-2025] Bridge Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
Error:
[09:24:50 | 15-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xb44c272e76a211a3f0d176b6d7c0fce750d1d1423dbad7aab3a3c48569552040
[09:27:54 | 15-05-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:27:57 | 15-05-2025] Bridge Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
Error:
[09:27:28 | 16-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x1529183e27927ddb7ef2f75b6b1fb28b614c0dd1b05a5e6a9ad58d353539a839
[09:30:31 | 16-05-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:30:34 | 16-05-2025] Bridge Task successful for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC
Error:
[09:23:15 | 17-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x3bb28e2cb4634c57ea9755b20e2d7a71a39be45749717df8f841c12558ed4c38
[09:26:18 | 17-05-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:26:21 | 17-05-2025] Bridge Task successful for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC
Error:
[09:39:26 | 18-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x4303834152604bfc4e82c332c0ebf37e757ba2ef8c3a63cba55f82904b3b6c8b
[09:42:29 | 18-05-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:42:32 | 18-05-2025] Bridge Task successful for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC
Error:
[09:40:13 | 19-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xf952b1a5026a052a40acb402038294c65015a254b02c42df95a37122e2ec5310
[09:43:17 | 19-05-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:43:20 | 19-05-2025] Bridge Task successful for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC
Error:
[09:27:51 | 20-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x4245cf09e4191794619e2f79727cadf9ff6d3a0d341773c67690dfab0ac68529
[09:30:55 | 20-05-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:30:58 | 20-05-2025] Bridge Task successful for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC
Error:
[09:27:40 | 21-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x2c82e00d2be4d9f4aae90718ec43aa06edf69bd75127c20b2ecf15e258f3ba43
[09:30:44 | 21-05-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:30:47 | 21-05-2025] Bridge Task successful for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC
Error:
[09:27:15 | 22-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xda9c4bb6cd6f31886855b2b94b0eacb560ab31f90240f8343b40d9769cc401b5
[09:30:19 | 22-05-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:30:22 | 22-05-2025] Bridge Task successful for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC
Error:
[09:27:16 | 23-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x7bc59e06ef49f3f5099dbdcf3d5d605cf6ef2e0ce7d910bb0a4aafea3b557cf5
[09:30:19 | 23-05-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:30:22 | 23-05-2025] Bridge Task successful for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC
Error:
[09:22:13 | 24-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xa582cdf8399e00f8c80cd8f35ab2a42d1d0a2cb15edbe83dc37caab9649fce37
[09:25:17 | 24-05-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:25:20 | 24-05-2025] Bridge Task successful for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC
Error:
[09:43:03 | 25-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xd127d97fe5f6665fcc33ae57bf24ba48d16d851f062b5ba08aee5ed2f3a3341e
[09:46:06 | 25-05-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:46:10 | 25-05-2025] Bridge Task successful for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC
Error:
[09:30:49 | 26-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xbad94f41dae73286b89f4e29beaf312da98f2bf3b76b3568f86fff079b4183f9
[09:33:53 | 26-05-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:33:56 | 26-05-2025] Bridge Task successful for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC
Error:
[09:26:25 | 27-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x8777ee9ee6daab8ec07c978a39c247eae311acf6cbc9892e95d79d450a4c1aa0
[09:29:28 | 27-05-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:29:31 | 27-05-2025] Bridge Task successful for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC
Error:
[09:28:15 | 28-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xfa0769ef78586b37246e0cf5f8ea4350fef97d94b792d8dc7c37ba1603e604d4
[09:31:18 | 28-05-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:31:21 | 28-05-2025] Bridge Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
Error:
[09:28:04 | 29-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xbc7971de17f7c55ac42651adde1b8a42f0a03c27133f7f929c7dab86ab06a7c8
[09:31:07 | 29-05-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:31:10 | 29-05-2025] Bridge Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
Error:
[09:26:16 | 30-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x210a3a01e7e565dfd204fefd3d669a0b3fda54680141b1c556fd350f1bfae3f8
[09:29:19 | 30-05-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:29:23 | 30-05-2025] Bridge Task successful for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC
Error:
[09:24:51 | 31-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x1b93b636482fcd4c62b9d43b7545b006744bd65553f4ec97aceb2fda8b55fadd
[09:27:54 | 31-05-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:27:57 | 31-05-2025] Bridge Task successful for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC
Error:
[09:54:50 | 01-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x3ab06b648f4c032ce8055ff5a1ebf09da7c01ebef379b855f1dbb722a6bd3ef4
[09:57:53 | 01-06-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:57:56 | 01-06-2025] Bridge Task successful for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC
Error:
[09:42:16 | 02-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x1085fa4f0828805b9f983ce799234dca16a5b69357d26fab7662521375b4afd7
[09:45:19 | 02-06-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:45:22 | 02-06-2025] Bridge Task successful for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC
Error:
[09:30:04 | 03-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xd0b69f8146b99b0f048a105a3d5bae1a2d050680e143a22b41d91f8bd6f48abc
[09:33:07 | 03-06-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:33:10 | 03-06-2025] Bridge Task successful for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC
Error:
[09:30:38 | 04-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x5689684de1ee9fc8d9ca4de0c02e017c9d057faee203e26be74832920127b0f7
[09:33:41 | 04-06-2025] Transfer Task failed for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC: Request failed with status code 400
[09:33:44 | 04-06-2025] Bridge Task successful for 0x0000013Fd54aF5eAb9c87b4bbc1f04b228dcCAaC
Error:
